IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,false,Sex,Male,MLE,,,,,,,,,,4.02,,,3.74,,4.94,4.02 [3.74 – 4.94],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,UGA,Uganda,Year,2000,false,Sex,Male,MLE,,,,,,,,,,4.17,,,3.86,,5.01,4.17 [3.86 – 5.01],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,CMR,Cameroon,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.22,,,3.81,,4.98,4.22 [3.81 – 4.98],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,CAF,Central African Republic,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.38,,,3.75,,5.38,4.38 [3.75 – 5.38],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.43,,,4.18,,5.12,4.43 [4.18 – 5.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,4.48,,,3.87,,5.38,4.48 [3.87 – 5.38],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,UGA,Uganda,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.6,,,4.29,,5.2,4.6 [4.29 – 5.2],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,KEN,Kenya,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.78,,,3.14,,7.14,4.78 [3.14 – 7.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,CAF,Central African Republic,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,4.79,,,4.08,,5.72,4.79 [4.08 – 5.72],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,4.85,,,4.53,,5.41,4.85 [4.53 – 5.41],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,UGA,Uganda,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,5.02,,,4.62,,5.5,5.02 [4.62 – 5.5],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,GAB,Gabon,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,5.14,,,3.92,,7.27,5.14 [3.92 – 7.27],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,CMR,Cameroon,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,5.23,,,4.7,,6.14,5.23 [4.7 – 6.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,KEN,Kenya,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,5.61,,,3.63,,8.31,5.61 [3.63 – 8.31],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ZMB,Zambia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,8.71,,,8.01,,10.14,8.71 [8.01 – 10.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MWI,Malawi,Year,2000,false,Sex,Male,MLE,,,,,,,,,,9.03,,,8.12,,10.63,9.03 [8.12 – 10.6],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MWI,Malawi,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,9.54,,,8.68,,10.95,9.54 [8.68 – 11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ZMB,Zambia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,9.75,,,9.14,,10.9,9.75 [9.14 – 10.9],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ARM,Armenia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ARM,Armenia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ARM,Armenia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AUT,Austria,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AUT,Austria,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AUT,Austria,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BEL,Belgium,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BEL,Belgium,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BEL,Belgium,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CAN,Canada,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CAN,Canada,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CAN,Canada,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,CHN,China,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,CHN,China,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,CHN,China,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CZE,Czechia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CZE,Czechia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CZE,Czechia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,EST,Estonia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,EST,Estonia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,EST,Estonia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FIN,Finland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FIN,Finland,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FIN,Finland,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DEU,Germany,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DEU,Germany,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DEU,Germany,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,HUN,Hungary,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,HUN,Hungary,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,HUN,Hungary,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISR,Israel,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISR,Israel,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISR,Israel,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,JPN,Japan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,JPN,Japan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,JPN,Japan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,LBR,Liberia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,LBR,Liberia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,LBR,Liberia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MLT,Malta,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MLT,Malta,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MLT,Malta,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MOZ,Mozambique,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MOZ,Mozambique,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MOZ,Mozambique,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,PAN,Panama,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,PAN,Panama,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,PAN,Panama,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,POL,Poland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,POL,Poland,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,POL,Poland,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,RUS,Russian Federation,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,RUS,Russian Federation,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,RUS,Russian Federation,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SWE,Sweden,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SWE,Sweden,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SWE,Sweden,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CHE,Switzerland,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CHE,Switzerland,Year,2000,false,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-21T22:00:00.000Z
